video_id;video_title;channel;author;comment;published_at;like_count;clean
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@komalasetianingrum605;seru bgt wkwkwkwk;2026-04-16T04:30:12Z;0;seru sangat wkwkwkwk
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@jo_salim;gue ngakak😂. tapi juga geli. akhirnya radit ketemu cipeng citot ehh ketemu soulmate nya😂😂;2026-04-16T04:27:56Z;0;saya terbahak-bahak tapi juga geli akhirnya radit ketemu cipeng citot ehh ketemu soulmate nya
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@anggraenipuspita563;sukaa bangett, mau lagi😭;2026-04-16T04:19:25Z;0;sukaa sangat mau lagi
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@febholic;wkwkwk 'muka lu kaya cangkir' 🤣🤣🤣🤣🤣;2026-04-16T04:02:02Z;0;wkwkwk muka kamu kaya cangkir
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@anindya7586;Suka banget sma podcast ini😅;2026-04-16T03:53:51Z;0;suka sekali sma podcast ini
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@oktafiaend;Gentle parenting vs VOC 😂;2026-04-16T03:46:45Z;0;gentle parenting vs voc
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@ALVINEKA-gm9lj;buset komentarnya mahokk smua jembuutttt hahaha;2026-04-16T03:46:13Z;0;buset komentarnya mahokk semua jembuutt hahaha
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@respatikinasih7131;Soto Gading emang beneran enak. 😁;2026-04-16T03:44:41Z;0;soto gading memang benar enak
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@kueputu1812;Mood banget nontonnya😭😭;2026-04-16T03:24:01Z;0;mood sekali nontonnya
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@milkteam42_editz;"Ngomongin e'ek.....🤣🤣🤣 Jadi inget anakku....teriak2 habis boker....""mamak taiku warnanya ijo....""🤣🤣🤣";2026-04-16T03:06:23Z;0;membicarakan e ek jadi ingat anakku teriak2 habis boker mamak taiku warnanya ijo
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@agungsep9498;KING MU 🔥🔥🔥;2026-04-16T02:55:48Z;0;king mu
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@BimaSyahid;Seru cok!;2026-04-16T02:43:42Z;0;seru cok
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@kinanganteng-t2c;"dr.gia : salmon sih 
dr.tirta : SOTOOO 👹";2026-04-16T02:39:01Z;0;dari gia salmon sih dari tirta sotoo
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@mayapeter5718;BANG, BIKINKAN FILM PEMERANNYA DUA DOKTER INI, LUCUUUU 🤣;2026-04-16T02:35:57Z;0;bang bikinkan film pemerannya dua dokter ini lucuu
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@evanescent6521;Udah mau 11 juta bang radit 😂;2026-04-16T02:30:08Z;0;sudah mau juta bang radit
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@adit1829;MU vs Liverpool;2026-04-16T02:26:37Z;0;mu vs liverpool
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@aprilianaisnaenawati4248;Banyak bgt yg nntn sampai 10jt 😱😱;2026-04-16T02:17:19Z;0;banyak sangat yang menonton sampai 10jt
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@zzeumbara11;Tumaaaaann;2026-04-16T02:12:57Z;1;tumaann
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@rianakbar7713;Bagaikan air dan api😂;2026-04-16T02:09:55Z;0;bagaikan air dan api
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@lasthope2774;"Plis para nitezen baca lah komen2 nya🤣

Terimakasih kembali";2026-04-16T01:50:08Z;2;tolong para nitezen baca lah komen2 nya terimakasih kembali
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@transformerst9369;DR RAMAH VS DR AMARAH;2026-04-16T01:43:44Z;1;dari ramah vs dari amarah
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@dewiagustin7445;Pipi*s pr kemana²... Semakin ngetawain semakin kemana² wkwkwk... Dr.gia ada² aja;2026-04-16T01:35:35Z;2;pipi s pr kemana² semakin ngetawain semakin kemana² wkwkwk dari gia ada² saja
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@giovannyferdinandus803;puncak komedi, dr. Tirta pake kaos Liverpool tapi di kepala doang pakenya semuka mukanya HAHAHAHA;2026-04-16T01:32:44Z;0;puncak komedi dari tirta pakai kaos liverpool tapi di kepala saja pakenya semuka mukanya hahahaha
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@tiarawati4707;Maju kabehhh😂;2026-04-16T01:32:06Z;0;maju kabehh
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@jodigustaman5618;Viewersnya ngeri bner 😂;2026-04-16T01:31:44Z;0;viewersnya ngeri benar
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@putrinurkhair;Dr. Tirta, dr. Gia, dr. Ikhsan, & Indahkus. Satuin, biar makin meriah. Kalo mau tambah orang yang bukan dokter, tambahin Aldi Taher, Jirayut, & Yono Bakri. Kelar tuh podcast.;2026-04-16T01:09:44Z;0;dari tirta dari gia dari ikhsan indahkus satuin biar makin meriah kalau mau tambah orang yang bukan dokter tambahin aldi taher jirayut yono bakri selesai tuh podcast
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@Mutiararamadhani-h5g;KAK RADITTT NEXT COMBO 3 DR.GIA DR.TIRTA DR.IKSANNN;2026-04-16T00:53:34Z;0;kak raditt next combo dari gia dari tirta dari iksann
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@reni224;Nikita willy VS Nikita mirzani🤣;2026-04-16T00:45:55Z;1;nikita willy vs nikita mirzani
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@indoclip41;dikemungkinan lahir ke dunia yang sangat kecil kenapa aku lahir di dunia buat ngejalanin kehidupan yang kayak gini ya dok 😕;2026-04-16T00:45:28Z;0;dikemungkinan lahir ke dunia yang sangat kecil kenapa saya lahir di dunia buat ngejalanin kehidupan yang mirip gini ya dok
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@Nobusaki1234;MU setan cok wkwkw;2026-04-16T00:21:15Z;0;mu setan cok wkwkw
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@nvasilviani13;Pecah banget😂😂😂 kesini gara gara potongan tiktok❤❤;2026-04-16T00:09:25Z;0;pecah sekali kesini gara gara potongan tiktok
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@ismasaqila8679;Bang radit, bisa pertemukan dr tirta + dr gia + dr indahkus, bisa gaa??;2026-04-16T00:04:22Z;3;bang radit bisa pertemukan dari tirta dari gia dari indahkus bisa gaa
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@jenkkelin23;ini kalau berhubungan dgn istrinya gimana ya kok jadi kepikiran 😂😂,kalau dokter gia pasti dgn lembutnya tapi yg sebelah itu gak tau.;2026-04-15T23:54:03Z;0;ini kalau berhubungan dengan istrinya gimana ya kok jadi kepikiran kalau dokter gia pasti dengan lembutnya tapi yang sebelah itu tidak tahu
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@missnona3975;10 jt viewer pertgl 16 apr;2026-04-15T23:46:23Z;0;jt viewer pertgl apr
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@jenkkelin23;dan aku team dr gia😊;2026-04-15T23:45:13Z;0;dan saya team dari gia
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@srilestari-th3fb;Ke2 sifat ini dibutuhkan di IGD 😂 tergantung situasi;2026-04-15T23:06:37Z;0;ke2 sifat ini dibutuhkan di igd tergantung situasi
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@aldiramdani605;gw suka podcast ini tentang bahas taekkkk 😂😂😂😂;2026-04-15T22:47:54Z;0;saya suka podcast ini tentang bahas taekk
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@ninazulita4391;Asli ketawa terusssss;2026-04-15T22:14:12Z;0;asli tertawa teruss
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@BelverageWalter;"53:31 
Suster dan Bruder sebenarnya lucu tauuu.... Kayak Sister and Brother.... 😂";2026-04-15T21:47:55Z;0;suster dan bruder sebenarnya lucu tauu mirip sister and brother
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@munirahmunirah4334;10jt view dokter kesayangan bang Radit 😂;2026-04-15T20:28:09Z;0;10jt view dokter kesayangan bang radit
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@aninditark;dari nonton video ini jadi muncul rasa ingin bawa ayah periksa ke dokter tirta😂;2026-04-15T19:51:11Z;0;dari nonton video ini jadi muncul rasa ingin bawa ayah periksa ke dokter tirta
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@SultanMahardika-n6b;teriakan dr Tirta bikin ketawa😂;2026-04-15T19:46:37Z;0;teriakan dari tirta bikin tertawa
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@Idpertiwi;Gue harusnya sering - sering dengerin dr.Gia bicara ya biar kebawa relax. Selama ini kebanyakan baca tweetnya dr.Tirta sih, jadi terpacu mulu tensi gueee 😭🤣🤣;2026-04-15T18:59:57Z;1;saya harusnya sering sering dengerin dari gia bicara ya biar terbawa relax selama ini kebanyakan baca tweetnya dari tirta sih jadi terpacu terus tensi guee
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@ekaaafeb;58:15 ngakak bgt beliau niruin😭😭😭 perkara cipeng citot pecah ketawa ku huhuu;2026-04-15T18:49:14Z;44;terbahak-bahak sangat beliau niruin perkara cipeng citot pecah tertawa ku huhuu
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@nurfadilla7752;Bang radit capek. Aku yakin habis ini dia masuk kamar lanjut tidur😂;2026-04-15T18:44:59Z;0;bang radit capai saya yakin habis ini dia masuk kamar lanjut tidur
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@senandungasya3399;Gia Slavina Tirta soimah😂;2026-04-15T18:32:36Z;1;gia slavina tirta soimah
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@NoorFaoziah;Baru kali ini liat podcast gk tak skip sama sekali 😅❤;2026-04-15T18:28:30Z;0;baru kali ini liat podcast tidak tak skip sama sekali
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@trimarsuyani8091;Ngakak woi 😂😭;2026-04-15T18:23:34Z;0;terbahak-bahak woi
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@stefanuswijaya8949;Tim yg menikmati video dan baca komen ngacung😂☝🏻;2026-04-15T18:02:49Z;0;tim yang menikmati video dan baca komen ngacung
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@SuzyaAkbar;Dr Tirta berisik banget kaya bocah nakal😭😭;2026-04-15T17:58:18Z;0;dari tirta berisik sekali kaya bocah nakal
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@nabilatrialerror;seruu bangettt;2026-04-15T17:52:16Z;0;seruu sangat
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@sunki_daisuki;Hot hot hot podcast;2026-04-15T17:40:14Z;0;hot hot hot podcast
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@restirianti215;Slipknot 😅;2026-04-15T17:38:39Z;0;slipknot
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@eveningsky6798;memberi pemahaman vs KASI PAHAM!!!;2026-04-15T17:26:47Z;0;memberi pemahaman vs kasi paham
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@ardireptilganas9111;Dr. Senku Dan Dr. Xeno;2026-04-15T17:16:03Z;0;dari senku dan dari xeno
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@AnjaniSaputri-s5u;Ngakak bgt liat podcast ini😂;2026-04-15T17:13:05Z;0;terbahak-bahak sangat liat podcast ini
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@zam2717;10:23;2026-04-15T17:12:34Z;0;
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@uyo2935;Kocak dr tirta gkgkkgkk;2026-04-15T17:08:02Z;0;kocak dari tirta gkgkkgkk
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@malikharjayadi8327;23:12 😭;2026-04-15T16:51:57Z;0;
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@robiamrohsugara5040;satu-satunya podcast yg ada plottwist didalamnya😂;2026-04-15T16:46:51Z;0;satu satunya podcast yang ada plottwist didalamnya
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@martiniagustin1233;😂😂😂😂;2026-04-15T16:31:48Z;0;
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@Arunikaaa;"wahh real ini, dosen dosen ku yang internis
 juga pada baik semuaa, ternyata semua internis rata rata karakternya gtu yah";2026-04-15T16:21:18Z;0;wahh real ini dosen dosen ku yang internis juga pada baik semuaa ternyata semua internis rata rata karakternya begitu yah
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@gigit2608;CHAOSSS BANGETTT ini bertigaaaa. Seruuu!!! Semoga bisa kumpul bareng lagi ya❤;2026-04-15T16:18:31Z;0;chaoss sangat ini bertigaa seruu semoga bisa kumpul bareng lagi ya
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@artkologiartkologic5520;Keren kalian ber 3 🤟;2026-04-15T16:10:16Z;0;keren kalian ber
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@MaximLul;😮;2026-04-15T15:52:38Z;0;
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@krnhpkh;udh podcast nya kocak, baca komen nya lebih bikin ngakak WKWKWKKW;2026-04-15T15:45:24Z;0;sudah podcast nya kocak baca komen nya lebih bikin terbahak-bahak wkwkwkkw
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@ekos3439;"Baru sempet nonton, njir 10jt views. 
Abis ini ke pengpeng";2026-04-15T15:43:11Z;0;baru sempet nonton njir 10jt views abis ini ke pengpeng
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@dickyandriani3070;+ dr. Indra Tarigan seru nih;2026-04-15T15:34:55Z;0;dari indra tarigan seru nih
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@dienarasyida8456;Wah udh 10M aja;2026-04-15T15:25:02Z;0;wah sudah 10m saja
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@channelmartinartstudio;Sumpah, full ngakak 😂😂😂;2026-04-15T15:23:06Z;0;sumpah full terbahak-bahak
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@vhiaivelyin8359;Dokter Gia kalo ngomong bener2 kaya lagi ngomong sama anak2 ramahnya sambil senyum😂😂;2026-04-15T15:20:56Z;0;dokter gia kalau bicara benar-benar kaya lagi bicara sama anak2 ramahnya sambil senyum
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@Dimasseto000;Seru banget;2026-04-15T15:18:03Z;0;seru sekali
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@fairdee27;"1:05:41 TIRTA MISUH NDELOK JERSEY MU NE dr. GIA, ""ASTAGA BAJINGAN CUK"".......";2026-04-15T15:16:46Z;1;tirta misuh ndelok jersey mu ne dari gia astaga bajingan jancuk
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@zakuromv;aseli lelah ketawa wae jir wkmwkwkw;2026-04-15T15:09:11Z;0;aseli lelah tertawa wae jir wkmwkwkw
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@carpediemxx;SERU KOLOM KOMEN SINI. NITIP LIKE BIAR GUA BOLAK BALIK KEMARI YA GUYS WKWKWKK 🤣🤣🤣;2026-04-15T15:04:05Z;0;seru kolom komen sini nitip like biar saya bolak balik kemari ya guys wkwkwkk
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@Fannystick;udah 8x ulang ulang masih lucu aja;2026-04-15T14:58:32Z;0;sudah 8x ulang ulang masih lucu saja
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@gorawastuisvara3844;Request dr. tirta with agus magelangan pliss;2026-04-15T14:57:09Z;0;request dari tirta with agus magelangan pliss
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@bintangsefrinov7255;Seru bgt epsnya, sukaaaa;2026-04-15T14:47:57Z;0;seru sangat epsnya sukaa
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@Om2Gamer;Tirta topengpengpeng 1:06:51;2026-04-15T14:47:25Z;2;tirta topengpengpeng
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@NisaLazuardi;Cape banget ngelikein komentar😭;2026-04-15T14:45:00Z;1;capai sekali ngelikein komentar
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@dwitantiaaini7789;Mood bgt bacain komentar 🤣🤣;2026-04-15T14:40:45Z;0;mood sangat bacain komentar
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@wardahalroyyan5700;Dari cara buka kado nya aja udah beda banget;2026-04-15T14:34:54Z;0;dari cara buka kado nya saja sudah beda sekali
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@Arfanrd89;55:05 Mukamu kaya cangkir 😭;2026-04-15T14:27:10Z;2;mukamu kaya cangkir
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@Burhanui;Hahahahaha Great;2026-04-15T14:26:34Z;0;hahahahaha great
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@PIKIBURAWR;GILAA BARU SEMINGGU UDAH 10JT VIEW GA ANEH LAGI SI INI PODCAST TER KOCAKK 😭;2026-04-15T14:18:53Z;1;gilaa baru seminggu sudah 10jt view tidak aneh lagi si ini podcast ter kocakk
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@sabrisabri1342;Ku pikir dokter gia ini sikopat yg baik kayaknya deh;2026-04-15T14:17:35Z;0;ku pikir dokter gia ini sikopat yang baik kayaknya deh
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@aansetiawan9959;Wih viewersnya 10 juta;2026-04-15T14:17:14Z;0;wih viewersnya juta
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@AlamakPakcik;Wah udah 10 juta viewers;2026-04-15T14:16:53Z;0;wah sudah juta viewers
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@kholidsyaefulloh;kok lucu bener ya wkwk;2026-04-15T14:16:36Z;0;kok lucu benar ya wkwk
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@QueenAzurea;"dr gia : 💗💗💗💗💗💗
dr tirta : ❤‍🔥❤‍🔥❤‍🔥❤‍🔥❤‍🔥❤‍🔥

masyaallah sukses selaluuu❤❤❤";2026-04-15T14:15:39Z;0;dari gia dari tirta masyaallah sukses selaluu
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@faishalnurpratama219;Pantesan org marah2. Ternyata kamu masalahnya 🤣🤣🤣;2026-04-15T14:15:04Z;0;pantas orang marah2 ternyata kamu masalahnya
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@ImamRomadon-q4q;"dr .Gia : kalem lembut sabar 
 dr . Tirta : Monster";2026-04-15T14:11:46Z;0;dari gia kalem lembut sabar dari tirta monster
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@rendyputracandra5067;Dokter favorite semuanya ini;2026-04-15T14:11:34Z;0;dokter favorite semuanya ini
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@STOICTEACHYOUPEACE;"*buka kado

""tengkyu ya bang aku belum punya yang warna item ini""🥰
VS
""DIJUALLL...""";2026-04-15T14:08:55Z;0;buka kado tengkyu ya bang saya belum punya yang warna hitam ini vs dijuall
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@erdyansyah9053;03:25] - [04:00];2026-04-15T14:07:06Z;0;
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@dwiapriliaofficial6200;Ngakak banget sama ending nya dokter tirta😂😂😂;2026-04-15T14:05:42Z;0;terbahak-bahak sekali sama ending nya dokter tirta
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@Snt23591;Baca komentarnya kocak2,ngakak terus 😂;2026-04-15T14:03:52Z;0;baca komentarnya kocak2 terbahak-bahak terus
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@tricahyadi8121;Ga berhenti ketawa woy lah liat yg pada komen😭🤣🤣;2026-04-15T14:01:02Z;0;tidak berhenti tertawa woy lah liat yang pada komen
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@tobioshoyo192;ngakak rek;2026-04-15T13:58:40Z;0;terbahak-bahak rek
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@ZeniPrasetyoputri;"Gaya parenting :
Dr. Gia : ""no no yaahh""
Dr. Tirta : ""terusnoooo""";2026-04-15T13:53:54Z;1460;gaya parenting dari gia no no yaahh dari tirta terusnoo
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@mhdyusuf3311;Pngen ku lem mulut dr Tirta 😂😂😂;2026-04-15T13:53:15Z;0;ingin ku lem mulut dari tirta
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@mhdyusuf3311;Gila ya besar juga byar pajaknya ya,;2026-04-15T13:52:31Z;0;gila ya besar juga byar pajaknya ya
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@NabilaFebriana-b1c;"Dr Gia : Bawang putih
Dr Tirta : Bawang Merah 
Raditya : Minyak goreng";2026-04-15T13:46:40Z;0;dari gia bawang putih dari tirta bawang merah raditya minyak goreng
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@abibray498;"Nonton ke 2x nih.. Dari awal udh feeling tembus 10jt view.. 

Di tunggu pertemuan kedua nya bg radit";2026-04-15T13:45:18Z;0;nonton ke 2x nih dari awal sudah feeling tembus 10jt view di tunggu pertemuan kedua nya bagi radit
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@FatihIsam-r7l;Radit kompor banget 😂😂;2026-04-15T13:45:14Z;0;radit kompor sekali
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@aguztsalim2836;Maju kabeh 😂;2026-04-15T13:45:13Z;0;maju kabeh
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@mayachatarina2012;Wkwkwkwkw... bener aku di gramedia selalunada moment mules . Pernah bener pup 😂di.kmr mandinya ..kl suamiku selalu ngebret kentut di gramedia 😂😂;2026-04-15T13:44:22Z;0;wkwkwkwkw benar saya di gramedia selalunada moment mules pernah benar pup di kamar mandinya kalau suamiku selalu ngebret kentut di gramedia
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@vernandaang3148;Bisa keren gini , gimana caranya min;2026-04-15T13:43:32Z;0;bisa keren gini gimana caranya min
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@erdyansyah9053;06:53] - [07:35];2026-04-15T13:43:24Z;1;
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@AdrianMaulana-eq5jk;suka sama dr. gia tapi aku tim dr. tirta😂;2026-04-15T13:42:21Z;0;suka sama dari gia tapi saya tim dari tirta
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@taufiqrachman2412;gak kebayang kalo dr tirta jumpa anak medan🤣;2026-04-15T13:40:59Z;0;tidak kebayang kalau dari tirta jumpa anak medan
